Lake.Name,STN,Site.ID,Year,meanTP_yearly,Latitude,Longitude
BREWSTER'S LAKE,6852,1,2015,10.66,44.34083333,-80.30444444
BREWSTER'S LAKE,6852,1,2016,9.066666667,44.34083333,-80.30444444
BREWSTER'S LAKE,6852,1,2017,8.033333333,44.34083333,-80.30444444
BREWSTER'S LAKE,6852,1,2018,9.22,44.34083333,-80.30444444
BREWSTER'S LAKE,6852,1,2019,10.52,44.34083333,-80.30444444
BRIGHT LAKE,578,1,2009,15.35,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2010,12.175,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2011,22.95,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2012,27.02,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2013,14.14,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2014,14.63,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2015,20.2,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2016,22.82,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2017,15.26666667,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2018,16.9,46.25444444,-83.27972222
BRIGHT LAKE,578,1,2019,15.4,46.25444444,-83.27972222
BRIGHT LAKE,578,2,2010,12.9,46.25444444,-83.27972222
BRIGHT LAKE,578,2,2016,10,46.25444444,-83.27972222
BRIGHT LAKE,578,2,2017,11.8,46.25444444,-83.27972222
BRIGHT LAKE,577,1,2002,4.9,45.39083333,-78.84666667
BRITCHLESS LAKE (BIG),582,1,2003,12.75,45.37888889,-77.30333333
BRODER #23 LAKE,583,1,2002,5.2,46.39805556,-80.95638889
BRODER #23 LAKE,583,1,2003,5,46.39805556,-80.95638889
BRODER #23 LAKE,583,1,2004,4.05,46.39805556,-80.95638889
BRODER #23 LAKE,583,2,2013,3.8,46.3975,-80.95833333
BRODER #23 LAKE,583,2,2015,11.4,46.3975,-80.95833333
BRODER #23 LAKE,583,2,2016,3,46.3975,-80.95833333
BRODER #23 LAKE,583,2,2018,5.2,46.3975,-80.95833333
BRODILL LAKE,584,1,2006,4.4,46.37388889,-80.94194444
BRODILL LAKE,584,1,2007,6.95,46.37388889,-80.94194444
BRODILL LAKE,584,2,2012,5.2,46.36916667,-80.94888889
BRODILL LAKE,584,2,2013,4.9,46.36916667,-80.94888889
BRODILL LAKE,584,2,2016,5.1,46.36916667,-80.94888889
BRODILL LAKE,584,2,2018,6.9,46.36916667,-80.94888889
BROOKS LAKE,590,1,2002,6.55,45.45638889,-79.00055556
BROPHY LAKE,7665,1,2017,6.4,46.93277778,-79.82583333
BROPHY LAKE,7665,2,2017,6.5,46.9325,-79.81805556
BROWNLEE LAKE,7524,1,2012,10.15,46.30277778,-83.42694444
BROWNLEE LAKE,7524,1,2013,12.16666667,46.30277778,-83.42694444
BROWNS LAKE,7576,1,2013,9.3,45.04472222,-77.13833333
BRUCE LAKE,604,2,2002,11.04285714,45.18527778,-79.64694444
BRUCE LAKE,604,2,2003,13.00714286,45.18527778,-79.64694444
BRUCE LAKE,604,2,2004,14.86666667,45.18527778,-79.64694444
BRUCE LAKE,604,2,2005,8.916666667,45.18527778,-79.64694444
BRUCE LAKE,604,2,2006,9.816666667,45.18527778,-79.64694444
BRUCE LAKE,604,2,2007,9.283333333,45.18527778,-79.64694444
BRUCE LAKE,604,2,2008,18.7,45.18527778,-79.64694444
BRUCE LAKE,604,2,2009,10.85833333,45.18527778,-79.64694444
BRUCE LAKE,604,2,2010,10.18333333,45.18527778,-79.64694444
BRUCE LAKE,604,2,2011,11.05,45.18527778,-79.64694444
BRUCE LAKE,604,2,2012,10.13333333,45.18527778,-79.64694444
BRUCE LAKE,604,2,2013,14.98,45.18527778,-79.64694444
BRUCE LAKE,604,2,2014,18.53333333,45.18527778,-79.64694444
BRUCE LAKE,604,2,2015,15.46666667,45.18527778,-79.64694444
BRUCE LAKE,604,2,2016,21.85,45.18527778,-79.64694444
BRUCE LAKE,604,2,2017,17.68333333,45.18527778,-79.64694444
BRUCE LAKE,604,2,2018,37.35,45.18527778,-79.64694444
BRUCE LAKE,604,2,2019,12.8,45.18527778,-79.64694444
BRULE LAKE (WENSLEY),6183,1,2002,6.45,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2004,5.75,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2008,29.45,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2009,6.2,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2010,5.1,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2011,6.1,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2012,11.4,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2013,4.1,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2014,5.1,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2015,6.9,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2016,7.3,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2017,5.6,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2018,4.7,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,1,2019,4.1,45.02777778,-77.03333333
BRULE LAKE (WENSLEY),6183,2,2005,7.4,45.03166667,-77.03611111
BRULE LAKE (WENSLEY),6183,2,2012,6.4,45.03166667,-77.03611111
BRULE LAKE (WENSLEY),6183,3,2005,8.2,45.05944444,-77.05305556
BRULE LAKE (WENSLEY),6183,3,2012,9,45.05944444,-77.05305556
BRULE LAKE (WENSLEY),6183,4,2005,7,45.05361111,-77.06194444
BRULE LAKE (WENSLEY),6183,4,2012,6.8,45.05361111,-77.06194444
BRUSH LAKE,611,1,2009,6.25,45.27138889,-79.7575
BRUSH LAKE,611,1,2010,4.6,45.27138889,-79.7575
BRUSH LAKE,611,1,2011,5.8,45.27138889,-79.7575
BRUSH LAKE,611,1,2012,3.5,45.27138889,-79.7575
BRUSH LAKE,611,1,2013,5,45.27138889,-79.7575
BRUSH LAKE,611,1,2014,4.9,45.27138889,-79.7575
BRUSH LAKE,611,1,2015,4.1,45.27138889,-79.7575
BRUSH LAKE,611,1,2016,4.1,45.27138889,-79.7575
BRUSH LAKE,611,1,2017,7,45.27138889,-79.7575
BRUSH LAKE,611,1,2018,5.2,45.27138889,-79.7575
BRUSH LAKE,611,1,2019,6.25,45.27138889,-79.7575
BUCK LAKE,6186,1,2002,14.225,44.52166667,-76.46972222
BUCK LAKE,6186,1,2003,13.25,44.52166667,-76.46972222
BUCK LAKE,6186,1,2004,11.35,44.52166667,-76.46972222
BUCK LAKE,6186,1,2005,13.8,44.52166667,-76.46972222
BUCK LAKE,6186,1,2006,14,44.52166667,-76.46972222
BUCK LAKE,6186,1,2007,11.2,44.52166667,-76.46972222
BUCK LAKE,6186,1,2008,11.55,44.52166667,-76.46972222
BUCK LAKE,6186,1,2009,13,44.52166667,-76.46972222
BUCK LAKE,6186,1,2010,13.8,44.52166667,-76.46972222
BUCK LAKE,6186,1,2011,9.666666667,44.52166667,-76.46972222
BUCK LAKE,6186,1,2012,8.533333333,44.52166667,-76.46972222
BUCK LAKE,6186,1,2013,9.55,44.52166667,-76.46972222
BUCK LAKE,6186,1,2014,11.13333333,44.52166667,-76.46972222
BUCK LAKE,6186,1,2015,9.483333333,44.52166667,-76.46972222
BUCK LAKE,6186,1,2016,8.216666667,44.52166667,-76.46972222
BUCK LAKE,6186,1,2017,8.95,44.52166667,-76.46972222
BUCK LAKE,6186,1,2018,10.13333333,44.52166667,-76.46972222
BUCK LAKE,6186,1,2019,9.583333333,44.52166667,-76.46972222
BUCK LAKE,6186,2,2007,11,44.5425,-76.45083333
BUCK LAKE,6186,2,2008,10.5,44.5425,-76.45083333
BUCK LAKE,6186,2,2009,10.25,44.5425,-76.45083333
BUCK LAKE,6186,2,2010,12.18571429,44.5425,-76.45083333
BUCK LAKE,6186,2,2011,11.93333333,44.5425,-76.45083333
BUCK LAKE,6186,2,2012,12.06666667,44.5425,-76.45083333
BUCK LAKE,6186,2,2013,11.66666667,44.5425,-76.45083333
BUCK LAKE,6186,2,2014,12.73333333,44.5425,-76.45083333
BUCK LAKE,6186,2,2015,14.5,44.5425,-76.45083333
BUCK LAKE,6186,2,2016,11.71666667,44.5425,-76.45083333
BUCK LAKE,6186,2,2017,12.68333333,44.5425,-76.45083333
BUCK LAKE,6186,2,2018,12.6,44.5425,-76.45083333
BUCK LAKE,6186,2,2019,12.75,44.5425,-76.45083333
BUCK LAKE,6186,3,2002,19.11666667,44.54444444,-76.43472222
BUCK LAKE,6186,3,2003,10.39166667,44.54444444,-76.43472222
BUCK LAKE,6186,3,2004,10.28,44.54444444,-76.43472222
BUCK LAKE,6186,3,2005,8.383333333,44.54444444,-76.43472222
BUCK LAKE,6186,4,2005,9.05,44.51888889,-76.45611111
BUCK LAKE,6186,4,2008,6.6,44.51888889,-76.45611111
BUCK LAKE,6186,4,2009,11.35,44.51888889,-76.45611111
BUCK LAKE,6186,4,2010,9.233333333,44.51888889,-76.45611111
BUCK LAKE,6186,4,2011,9.3,44.51888889,-76.45611111
BUCK LAKE,6186,4,2012,8.5,44.51888889,-76.45611111
BUCK LAKE,6186,4,2013,8.6,44.51888889,-76.45611111
BUCK LAKE,6186,4,2014,10.66666667,44.51888889,-76.45611111
BUCK LAKE,6186,4,2015,8.85,44.51888889,-76.45611111
BUCK LAKE,6186,4,2016,8.366666667,44.51888889,-76.45611111
BUCK LAKE,6186,4,2017,10.36666667,44.51888889,-76.45611111
BUCK LAKE,6186,4,2018,8.45,44.51888889,-76.45611111
BUCK LAKE,6186,4,2019,9.433333333,44.51888889,-76.45611111
BUCK LAKE,6186,5,2005,10.6,44.54888889,-76.42361111
BUCK LAKE,6186,6,2005,10.3,44.52472222,-76.47027778
BUCK LAKE,6186,7,2005,9.85,44.51472222,-76.47638889
BUCK LAKE,6186,7,2012,12.9,44.51472222,-76.47638889
BUCK LAKE,6186,9,2012,9.3,44.53055556,-76.43527778
BUCK LAKE,6186,10,2015,10.425,44.4975,-76.47111111
BUCK LAKE,6186,10,2016,10.58333333,44.4975,-76.47111111
BUCK LAKE,6186,10,2017,11.8,44.4975,-76.47111111
BUCK LAKE,6186,10,2018,10.35714286,44.4975,-76.47111111
BUCK LAKE,6186,10,2019,12.03333333,44.4975,-76.47111111
BUCK LAKE,6186,11,2016,6.683333333,44.5475,-76.425
BUCK LAKE,6186,11,2017,8.683333333,44.5475,-76.425
BUCK LAKE,6186,11,2018,7.9,44.5475,-76.425
BUCK LAKE,6186,11,2019,9.7,44.5475,-76.425
BUCK LAKE,6186,12,2016,11.36,44.53305556,-76.46361111
BUCK LAKE,617,1,2002,11.55,45.41444444,-79.39027778
BUCK LAKE,617,2,2005,12.1,45.41444444,-79.39027778
BUCK LAKE,617,2,2006,10.85,45.41444444,-79.39027778
BUCK LAKE,617,2,2007,11.5,45.41444444,-79.39027778
BUCK LAKE,617,2,2008,11.5,45.41444444,-79.39027778
BUCK LAKE,617,2,2009,11.05,45.41444444,-79.39027778
BUCK LAKE,617,2,2010,11.5,45.41444444,-79.39027778
BUCK LAKE,617,2,2011,11.3,45.41444444,-79.39027778
BUCK LAKE,617,2,2012,10.3,45.41444444,-79.39027778
BUCK LAKE,617,2,2013,12.2,45.41444444,-79.39027778
BUCK LAKE,617,2,2014,9.4,45.41444444,-79.39027778
BUCK LAKE,617,2,2015,11.8,45.41444444,-79.39027778
BUCK LAKE,617,2,2016,9,45.41444444,-79.39027778
BUCK LAKE,617,2,2017,12.7,45.41444444,-79.39027778
BUCK LAKE,617,2,2018,12.7,45.41444444,-79.39027778
BUCK LAKE,617,2,2019,10.3,45.41444444,-79.39027778
BUCK LAKE,616,1,2002,8.25,45.39222222,-78.99083333
BUCKHORN LAKE (U),7131,1,2002,20.80833333,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2003,21.2,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2004,15.275,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2005,17.45,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2006,18.29,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2007,16.4,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2008,22.38,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2009,17.79,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2010,15.41666667,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2011,18.38333333,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2012,17.6,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2014,15.68333333,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2015,16.01428571,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2016,19.08333333,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2017,14.33333333,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2018,15,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,1,2019,17.88333333,44.55166667,-78.34666667
BUCKHORN LAKE (U),7131,2,2002,17.73,44.45388889,-78.42944444
BUCKHORN LAKE (U),7131,2,2003,18.1,44.45388889,-78.42944444
BUCKHORN LAKE (U),7131,2,2004,15.8,44.45388889,-78.42944444
BUCKHORN LAKE (U),7131,2,2005,17.525,44.45388889,-78.42944444
BUCKHORN LAKE (U),7131,2,2006,17.36,44.45388889,-78.42944444
BUCKHORN LAKE (U),7131,8,2004,13.75,44.49333333,-78.38444444
BUCKHORN LAKE (U),7131,9,2015,17.28,44.45388889,-78.42916667
BUCKHORN LAKE (U),7131,9,2016,16.3,44.45388889,-78.42916667
BUCKHORN LAKE (U),7131,9,2017,14.73333333,44.45388889,-78.42916667
BUCKHORN LAKE (U),7131,9,2018,16.95,44.45388889,-78.42916667
BUCKHORN LAKE (U),7131,9,2019,17.75,44.45388889,-78.42916667
BUCKHORN LAKE (U),7131,10,2019,16.84,44.49111111,-78.39194444
BUCKSHOT LAKE,624,1,2005,5.05,44.99027778,-77.07555556
BUCKSHOT LAKE,624,1,2012,5.1,44.99027778,-77.07555556
BUCKSHOT LAKE (INDIAN),625,1,2002,19.1,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2003,5.7,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2004,5.95,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2006,5.6,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2007,5.35,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2008,8.2,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2009,15.1,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2010,8.9,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2012,28.9,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2013,5.9,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2014,5.2,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2015,5.9,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2016,4.7,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2017,5.3,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2018,4.9,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,2019,5.9,44.99444444,-77.06388889
BUCKSHOT LAKE (INDIAN),625,2,2004,6.2,44.98444444,-77.075
BUCKSKIN LAKE,626,1,2014,6.5,44.96,-78.19388889
BUCKSKIN LAKE,6946,1,2002,9,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2003,6.2,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2004,5.5,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2005,6.8,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2006,8.85,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2007,5.05,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2008,5.15,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2009,5.2,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2010,4.9,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2011,6.8,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2012,6,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2013,6.3,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2014,5.7,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2015,6.5,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2016,6.5,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2017,5.7,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2018,5.5,44.95861111,-78.19361111
BUCKSKIN LAKE,6946,1,2019,5.7,44.95861111,-78.19361111
BUFFY LAKE,7469,1,2009,21.85,44.51888889,-76.64833333
BUFFY LAKE,7469,1,2010,23.82,44.51888889,-76.64833333
BUFFY LAKE,7469,1,2011,24.75,44.51888889,-76.64833333
BUFFY LAKE,7469,1,2012,20.7,44.51888889,-76.64833333
BUGG LAKE,6020,1,2006,8.25,46.66666667,-80.63333333
BUGG LAKE,6020,1,2008,32.95,46.66666667,-80.63333333
BUGG LAKE,6020,1,2009,9.75,46.66666667,-80.63333333
BUGG LAKE,6020,1,2010,11,46.66666667,-80.63333333
BUGG LAKE,6020,1,2011,15.3,46.66666667,-80.63333333
BUGG LAKE,6020,1,2012,9.3,46.66666667,-80.63333333
BUGG LAKE,6020,1,2013,6.9,46.66666667,-80.63333333
BUGG LAKE,6020,1,2014,10.3,46.66666667,-80.63333333
BUGG LAKE,6020,1,2015,10.6,46.66666667,-80.63333333
BUGG LAKE,6020,1,2016,9.1,46.66666667,-80.63333333
BUGG LAKE,6020,1,2017,8.2,46.66666667,-80.63333333
BUGG LAKE,6020,1,2018,14.9,46.66666667,-80.63333333
BUGG LAKE,6020,1,2019,9.1,46.66666667,-80.63333333
BULLER LAKE (CLEAR),639,1,2018,4.3,44.80944444,-78.76361111
BULLER LAKE (CLEAR),639,1,2019,6.2,44.80944444,-78.76361111
BURCHELL LAKE,645,1,2010,3.1,48.59111111,-90.63027778
BURCHELL LAKE,645,1,2019,4.1,48.59111111,-90.63027778
BURDITT LAKE,646,1,2006,10.3,48.96666667,-93.76666667
BURDITT LAKE,646,2,2014,7.9,48.98888889,-93.74722222
BURDITT LAKE,646,2,2015,8.6,48.98888889,-93.74722222
BURDITT LAKE,646,2,2016,9.4,48.98888889,-93.74722222
BURDOCK LAKE (BUCK),647,1,2017,11.8,45.17222222,-78.5875
BURDOCK LAKE (BUCK),647,1,2018,5.8,45.17222222,-78.5875
BURDOCK LAKE (BUCK),647,1,2019,7.8,45.17222222,-78.5875
BURK LAKE (NL),649,1,2005,5.9,48.6675,-89.44083333
BURK LAKE (NL),649,1,2006,6.65,48.6675,-89.44083333
BURK LAKE (NL),649,1,2007,5.1,48.6675,-89.44083333
BURK LAKE (NL),649,1,2016,6.1,48.6675,-89.44083333
BURK LAKE (NL),649,1,2017,5.9,48.6675,-89.44083333
BURK LAKE (NL),649,1,2018,7.7,48.6675,-89.44083333
BURK LAKE (NL),649,2,2005,6,48.65527778,-89.43916667
BURK LAKE (NL),649,2,2006,6.85,48.65527778,-89.43916667
BURK LAKE (NL),649,2,2007,5.05,48.65527778,-89.43916667
BURK LAKE (NL),649,2,2016,5.8,48.65527778,-89.43916667
BURK LAKE (NL),649,2,2017,5.9,48.65527778,-89.43916667
BURK LAKE (NL),649,2,2018,8.1,48.65527778,-89.43916667
BURNS LAKE,6192,1,2003,6.5,45.31694444,-77.09222222
BURNS LAKE,7577,1,2013,13.5,45.58388889,-77.66611111
BURNS LAKE,7577,1,2018,6.6,45.58388889,-77.66611111
BURNS LAKE,656,1,2004,3.15,46.59527778,-83.11305556
BURNT LAKE,7500,1,2012,8.8,46.29944444,-80.94083333
BURNT LAKE,7500,1,2013,12.7,46.29944444,-80.94083333
BURNT LAKE,7500,1,2014,17.4,46.29944444,-80.94083333
BURNT LAKE,7500,1,2015,11.7,46.29944444,-80.94083333
BURNT LAKE,7500,1,2016,10,46.29944444,-80.94083333
BURNT LAKE,7500,1,2017,8.9,46.29944444,-80.94083333
BURNT LAKE,7500,1,2018,18.7,46.29944444,-80.94083333
BURNT LAKE,7500,1,2019,10.4,46.29944444,-80.94083333
BURNT LAKE (JOSELIN),6947,1,2013,4.4,45.22972222,-79.84027778
BURNT LAKE (JOSELIN),6947,1,2018,6.1,45.22972222,-79.84027778
BURNT LAKE (JOSELIN),6947,3,2002,10.6,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2003,5.35,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2004,5.4,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2005,4.3,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2006,5.05,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2007,3.75,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2008,6.35,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2009,5.35,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2010,5.6,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2011,5.9,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2012,4.2,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2013,5.2,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2014,10,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2015,5.5,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2016,6,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2017,5.1,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2018,8.8,45.22944444,-79.84083333
BURNT LAKE (JOSELIN),6947,3,2019,7.3,45.22944444,-79.84083333
BURR,7649,1,2016,4.2,45.26777778,-79.73138889
BURR,7649,1,2017,9.2,45.26777778,-79.73138889
BURR,7649,1,2019,8.8,45.26777778,-79.73138889
BURRIDGE LAKE,663,1,2002,12.05,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2003,16.1,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2004,6.8,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2005,8.75,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2006,10.1,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2007,9.15,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2008,9.35,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2009,9,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2010,8.8,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2011,12.6,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2012,9.3,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2014,7.4,44.66388889,-76.55416667
BURRIDGE LAKE,663,1,2019,8.4,44.66388889,-76.55416667
BURRIDGE LAKE,663,3,2010,18.5,44.66388889,-76.55416667
BURRIDGE LAKE,663,3,2013,10.7,44.66388889,-76.55416667
BURRIDGE LAKE,663,3,2014,12.8,44.66388889,-76.55416667
BURRIDGE LAKE,663,3,2015,15.7,44.66388889,-76.55416667
BURT LAKE,666,1,2005,8.35,48.07333333,-80.36583333
BURT LAKE,666,2,2005,8.45,48.08194444,-80.36138889
BUTLER LAKE,671,1,2006,5.75,48.34861111,-80.28277778
BUTLER LAKE,671,1,2010,3.9,48.34861111,-80.28277778
BUTLER LAKE,671,2,2006,4.5,48.34111111,-80.2775
BUTLER LAKE,671,2,2010,4.1,48.34111111,-80.2775
BUTTERFLY LAKE,676,1,2004,12.4,45.09138889,-79.63138889
BUTTERILL LAKE,7475,1,2012,14.1,44.64111111,-76.5275
BUTTERILL LAKE,7475,1,2013,11.3,44.64111111,-76.5275
BUTTERILL LAKE,7475,1,2014,22.2,44.64111111,-76.5275
BUTTERILL LAKE,7475,1,2015,19.9,44.64111111,-76.5275
BUTTERILL LAKE,7475,1,2016,10,44.64111111,-76.5275
BUZZARD LAKE,678,1,2004,6.35,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2005,3.75,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2006,6.15,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2008,3.6,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2009,4.3,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2010,4.1,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2011,4.2,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2012,3.6,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2013,6.1,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2014,4,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2015,3.7,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2016,4.1,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2017,6.6,44.66666667,-78.21666667
BUZZARD LAKE,678,1,2018,7.5,44.66666667,-78.21666667
BUZZARD LAKE,678,2,2019,6.7,44.66638889,-78.20833333
CACHE LAKE,684,1,2002,10.95,46.45833333,-80.10277778
CACHE LAKE,684,1,2003,6.85,46.45833333,-80.10277778
CACHE LAKE,684,1,2004,10.65,46.45833333,-80.10277778
CACHE LAKE,684,1,2005,7.95,46.45833333,-80.10277778
CACHE LAKE,684,1,2006,10.15,46.45833333,-80.10277778
CACHE LAKE,684,1,2007,11.8,46.45833333,-80.10277778
CACHE LAKE,684,1,2008,10.7,46.45833333,-80.10277778
CACHE LAKE,684,1,2009,8.3,46.45833333,-80.10277778
CACHE LAKE,684,1,2010,8.9,46.45833333,-80.10277778
CACHE LAKE,684,1,2012,9.4,46.45833333,-80.10277778
CACHE LAKE,684,1,2013,9.5,46.45833333,-80.10277778
CACHE LAKE,684,1,2014,14.6,46.45833333,-80.10277778
CACHE LAKE,684,1,2015,14.1,46.45833333,-80.10277778
CACHE LAKE,684,1,2016,8.3,46.45833333,-80.10277778
CACHE LAKE,684,1,2017,10,46.45833333,-80.10277778
CACHE LAKE,684,1,2018,12.6,46.45833333,-80.10277778
CACHE LAKE,684,1,2019,10.7,46.45833333,-80.10277778
CACHE LAKE,684,5,2015,8.5,46.455,-80.10472222
CACHE LAKE,684,6,2015,8.9,46.45972222,-80.08972222
CACHE LAKE,683,1,2002,8.25,45.53861111,-78.58138889
CACHE LAKE,683,1,2003,6.55,45.53861111,-78.58138889
CACHE LAKE,683,1,2006,7,45.53861111,-78.58138889
CACHE LAKE,683,1,2007,8.8,45.53861111,-78.58138889
CACHE LAKE,683,1,2008,6.25,45.53861111,-78.58138889
CACHE LAKE,683,1,2009,5.7,45.53861111,-78.58138889
CACHE LAKE,683,1,2010,7,45.53861111,-78.58138889
CACHE LAKE,683,1,2011,6.3,45.53861111,-78.58138889
CACHE LAKE,683,1,2012,5.1,45.53861111,-78.58138889
CACHE LAKE,683,1,2013,11.1,45.53861111,-78.58138889
CACHE LAKE,683,1,2014,5.9,45.53861111,-78.58138889
CACHE LAKE,683,1,2015,7.7,45.53861111,-78.58138889
CACHE LAKE,683,2,2004,106.5,45.53944444,-78.58138889
CACHE LAKE,683,2,2005,6.4,45.53944444,-78.58138889
